Date,Event,DOW,Rank,Daily,YD%,LW%,Theaters,Avg,To Date,Day,Estimated
Sep 11,,1,38,3669,-75.8,-89.9,129,28,389763785,130,False
Sep 12,,2,40,5205,41.9,-34.8,129,40,389768990,131,False
Sep 13,,3,39,4432,-14.9,-39.0,129,34,389773422,132,False
Sep 14,,4,39,4442,0.2,-50.3,129,34,389777864,133,False
Sep 15,,5,42,6348,42.9,-51.3,80,79,389784212,134,False
Sep 16,,6,41,12286,93.5,-50.9,80,153,389796498,135,False
Sep 17,,7,41,7719,-37.2,-49.1,80,96,389804217,136,False
Sep 18,,1,47,2030,-73.7,-44.7,80,25,389806247,137,False
Sep 19,,2,46,1943,-4.3,-62.7,80,24,389808190,138,False
Sep 20,,3,44,2312,19.0,-47.8,80,28,389810502,139,False
Sep 21,,4,44,2599,12.4,-41.5,80,32,389813101,140,False
